FIPS,Accommodation and Food Services,Administrative and Support and Waste Management and Remediation Services,"Agriculture, Forestry, Fishing and Hunting","Arts, Entertainment, and Recreation",Construction,Educational Services,Finance and Insurance,Health Care and Social Assistance,Information,Management of Companies and Enterprises,Manufacturing,"Mining, Quarrying, and Oil and Gas Extraction",Other Services (except Public Administration),"Professional, Scientific, and Technical Services",Retail Trade,Transportation and Warehousing,Utilities,Wholesale Trade
18011,0.080558,0.043343,0.001509,0.007449,0.056338,0.004394,0.025993,0.096881,0.057011,0.057252,0.105752,0.002565,0.051512,0.034601,0.198862,0.103786,0.0,0.072195
18013,0.28966,0.04957,0.0,0.057705,0.066531,0.011629,0.027156,0.12039,0.012945,0.0,0.06053,0.0,0.062106,0.067239,0.152072,0.012963,0.0,0.009504
18015,0.092016,0.042914,0.0,0.00578,0.047532,0.0,0.033721,0.054707,0.01026,0.0,0.515089,0.0,0.041972,0.0344,0.069774,0.03031,0.0,0.021524
18017,0.078573,0.04687,0.0,0.005267,0.051596,0.0,0.043783,0.193043,0.018271,0.0,0.317266,0.0,0.04642,0.018417,0.106288,0.040005,0.0,0.034201
18019,0.099713,0.03739,0.00043,0.01489,0.045517,0.008999,0.088265,0.112749,0.031004,0.018731,0.131767,0.003661,0.044472,0.024137,0.184407,0.108513,0.005083,0.040271
18021,0.08954,0.011192,0.0,0.037575,0.031433,0.007718,0.038642,0.104679,0.034366,0.0,0.362841,0.0,0.088306,0.012268,0.137554,0.030766,0.0,0.013121
18023,0.069323,0.042314,0.001133,0.002775,0.02827,0.003084,0.038893,0.113168,0.019169,0.0,0.418826,0.0,0.061121,0.014591,0.092371,0.076325,0.0,0.018636
18025,0.105251,0.005087,0.004915,0.0,0.031439,0.0,0.024604,0.089532,0.0,0.0,0.280797,0.128872,0.035539,0.019384,0.103201,0.133106,0.0,0.038273
18027,0.074242,0.024016,0.00096,0.00898,0.113538,0.0,0.050512,0.107892,0.030795,0.0,0.216505,0.019783,0.083543,0.044519,0.109036,0.081405,0.006039,0.028232
18033,0.176208,0.019865,0.0,0.073406,0.037995,0.0,0.038486,0.170239,0.024104,0.0,0.162607,0.0,0.047374,0.041166,0.135194,0.046968,0.00525,0.021139
18029,0.079217,0.061641,0.0,0.004207,0.025713,0.01022,0.054197,0.111473,0.030092,0.0,0.354922,0.002309,0.046148,0.012893,0.091534,0.083234,0.005642,0.02656
18031,0.065342,0.027541,0.000315,0.013385,0.031904,0.002252,0.025769,0.079848,0.016295,0.015277,0.438926,0.001033,0.041526,0.028529,0.06372,0.111395,0.0,0.036944
18035,0.108364,0.083445,0.000494,0.017047,0.036607,0.007463,0.091,0.224311,0.04793,0.024057,0.084527,0.0,0.059834,0.036375,0.122538,0.025985,0.00548,0.024546
18037,0.039147,0.016789,0.000741,0.007387,0.029986,0.00309,0.034699,0.118914,0.015165,0.134738,0.323385,0.002367,0.038506,0.016311,0.09205,0.059266,0.002418,0.065039
18039,0.04823,0.028118,0.000299,0.004414,0.026223,0.017941,0.025724,0.076672,0.012065,0.033622,0.523607,0.0,0.038715,0.017407,0.068759,0.026784,0.00123,0.050189
18041,0.113474,0.02373,0.0,0.008214,0.015697,0.0,0.063545,0.224111,0.045076,0.012078,0.206597,0.0,0.06447,0.02401,0.144112,0.013542,0.015245,0.026099
18043,0.105352,0.050374,0.000723,0.009358,0.076996,0.021782,0.042301,0.21463,0.013954,0.014235,0.200955,0.0,0.061995,0.053248,0.092643,0.017757,0.002855,0.020842
18045,0.087834,0.013162,0.0,0.00667,0.020947,0.0,0.067125,0.075695,0.032527,0.0,0.432191,0.0,0.060513,0.025076,0.126634,0.030679,0.0,0.020947
18047,0.13669,0.023906,0.00582,0.016631,0.03723,0.02195,0.066906,0.139028,0.022863,0.0,0.173766,0.002698,0.057673,0.014575,0.12338,0.042497,0.0,0.114388
18049,0.084391,0.017392,0.001877,0.003169,0.039151,0.0,0.061945,0.120062,0.028754,0.0,0.304017,0.0,0.071128,0.02068,0.172959,0.0304,0.008926,0.035149
18051,0.053339,0.025225,0.00089,0.001596,0.014461,0.057791,0.01248,0.071069,0.011489,0.0,0.485586,0.028546,0.032764,0.023076,0.072257,0.064752,0.029325,0.015353
18053,0.063984,0.020285,0.000992,0.004749,0.017921,0.263866,0.033897,0.15096,0.048517,0.014753,0.133965,0.001154,0.044142,0.012137,0.071473,0.102126,0.005777,0.009302
18055,0.119118,0.01554,0.020515,0.0,0.055255,0.006001,0.050049,0.189187,0.012724,0.0,0.121664,0.0,0.090222,0.088145,0.163962,0.023509,0.022887,0.021221
18057,0.094337,0.056168,0.000343,0.023045,0.041353,0.023118,0.198623,0.105026,0.030298,0.091198,0.025814,0.000923,0.05087,0.120651,0.081703,0.012145,0.008612,0.035771
18059,0.089708,0.056264,0.000586,0.00548,0.054035,0.003489,0.026293,0.112307,0.0244,0.04221,0.151858,0.0,0.050325,0.128251,0.123788,0.095688,0.003556,0.031762
18061,0.214679,0.015515,0.001468,0.01258,0.049078,0.00284,0.049588,0.168764,0.04118,0.0,0.165719,0.010604,0.055563,0.019568,0.133562,0.020895,0.013908,0.024488
18063,0.107671,0.057818,0.00023,0.01205,0.062308,0.004473,0.027507,0.136947,0.010754,0.003922,0.042638,0.000137,0.061654,0.03194,0.16721,0.208503,0.017565,0.04667
18065,0.095787,0.069384,0.00679,0.017676,0.044277,0.0,0.040822,0.196798,0.042902,0.0,0.22294,0.0,0.065001,0.01476,0.127689,0.021174,0.006595,0.027402
18067,0.119593,0.02415,0.0,0.013508,0.035019,0.011859,0.046126,0.155111,0.02738,0.001716,0.26836,0.0,0.071325,0.028378,0.136004,0.021151,0.005068,0.035254
18069,0.084023,0.020056,0.0,0.011561,0.024166,0.105305,0.041127,0.118536,0.077004,0.0,0.276002,0.0,0.080785,0.026623,0.077867,0.033574,0.004511,0.018861
18071,0.065601,0.053725,0.001294,0.002729,0.033711,0.009249,0.033626,0.117734,0.012113,0.012622,0.362632,0.0,0.045635,0.01899,0.082626,0.109226,0.006766,0.031721
18073,0.094079,0.028826,0.025632,0.007315,0.071889,0.016768,0.056025,0.101207,0.022973,0.0,0.166294,0.0,0.042638,0.028612,0.160646,0.140044,0.0,0.037049
18075,0.068739,0.011853,0.016422,0.006507,0.032047,0.0,0.04273,0.116268,0.031488,0.0,0.450716,0.008791,0.045396,0.028437,0.094748,0.013967,0.0,0.031892
18077,0.088489,0.039965,0.000401,0.005422,0.017936,0.11999,0.025899,0.149665,0.014427,0.016437,0.255366,0.0,0.035153,0.019801,0.133739,0.016306,0.035996,0.025006
18079,0.053989,0.034932,0.000242,0.001886,0.099631,0.0,0.025312,0.109594,0.011552,0.0,0.303948,0.0,0.035783,0.018184,0.089264,0.188755,0.0,0.026927
18081,0.109155,0.06407,0.0,0.011715,0.047884,0.033413,0.042906,0.13938,0.019837,0.015911,0.106823,0.0,0.067101,0.028531,0.15602,0.126227,0.004598,0.02643
18083,0.100435,0.047488,0.001271,0.012424,0.039968,0.009218,0.038426,0.220533,0.030835,0.0,0.133034,0.052735,0.051328,0.023432,0.118556,0.053187,0.028254,0.038876
18085,0.054231,0.031341,0.000153,0.008694,0.028221,0.041723,0.033151,0.085065,0.023434,0.186208,0.284592,0.0,0.050616,0.017995,0.077861,0.009525,0.002398,0.064792
18087,0.049759,0.009487,0.005986,0.002641,0.038261,0.0,0.02601,0.058052,0.006589,0.042297,0.556987,0.0,0.032488,0.018583,0.083937,0.027171,0.002486,0.039267
18091,0.104646,0.046072,0.0,0.032035,0.061375,0.025617,0.041976,0.182162,0.026128,0.023179,0.118921,0.000394,0.071902,0.040914,0.122038,0.061281,0.013721,0.027641
18089,0.149917,0.036804,0.000452,0.007894,0.044321,0.012549,0.041705,0.137692,0.028298,0.004819,0.21097,0.0,0.050213,0.026498,0.139151,0.053095,0.012608,0.043013
18093,0.092049,0.011735,0.001725,0.007507,0.043505,0.007192,0.051503,0.212328,0.018299,0.0,0.223497,0.023048,0.073006,0.047957,0.145871,0.023363,0.00422,0.013196
18095,0.096347,0.037223,0.0,0.043683,0.040586,0.073075,0.037635,0.153513,0.078048,0.029884,0.119911,0.001507,0.057925,0.020307,0.10142,0.07995,0.0,0.028987
18097,0.074071,0.065907,0.000134,0.021267,0.047218,0.0453,0.075485,0.139591,0.071588,0.058236,0.065458,0.000251,0.056234,0.080006,0.070369,0.078911,0.003567,0.046408
18099,0.084831,0.031592,0.007819,0.012187,0.031421,0.065705,0.046715,0.122701,0.01351,0.0,0.321748,0.0,0.06896,0.020393,0.093235,0.03107,0.006088,0.042024
18101,0.06315,0.016585,0.0,0.0,0.019401,0.0,0.023586,0.052878,0.025388,0.0,0.154669,0.0,0.0544,0.362736,0.110702,0.106232,0.0,0.010271
18103,0.107851,0.01317,0.001001,0.023787,0.037852,0.0,0.086559,0.126638,0.025208,0.0,0.256546,0.0,0.07337,0.019547,0.116619,0.069551,0.009178,0.033121
18105,0.134729,0.033797,0.000806,0.021391,0.035965,0.017425,0.054436,0.178415,0.070918,0.037897,0.144219,0.005475,0.055004,0.040871,0.102336,0.01794,0.009462,0.038913
18107,0.090229,0.04655,0.004809,0.008318,0.020616,0.113567,0.031577,0.086836,0.021562,0.0,0.365631,0.0,0.046459,0.014715,0.100406,0.022236,0.0,0.026488
18109,0.11682,0.08825,0.0,0.011225,0.079912,0.011289,0.055329,0.118121,0.017844,0.0,0.182063,0.004475,0.073589,0.036993,0.147498,0.016474,0.015054,0.025062
18111,0.148746,0.055035,0.0,0.0,0.045233,0.0,0.088726,0.103949,0.0,0.0,0.238257,0.0,0.0534,0.028196,0.113952,0.047959,0.0,0.076548
18113,0.058493,0.034257,0.0,0.012619,0.027564,0.011443,0.024842,0.067698,0.050954,0.0,0.541809,0.0,0.034096,0.015105,0.082296,0.009425,0.004062,0.025337
18115,0.58388,0.009875,0.0,0.0,0.047593,0.0,0.030181,0.103311,0.0,0.0,0.022355,0.0,0.060361,0.034491,0.052236,0.0,0.0,0.055718
18117,0.083815,0.012672,0.0,0.036331,0.29833,0.0,0.032478,0.09809,0.010821,0.0,0.236522,0.0,0.040671,0.012204,0.075696,0.022505,0.02572,0.014144
18119,0.090984,0.009254,0.0,0.028821,0.037185,0.003953,0.053799,0.134234,0.048609,0.0,0.35101,0.0,0.04914,0.031344,0.129223,0.019261,0.0,0.013186
18121,0.086001,0.092774,0.0,0.002328,0.070629,0.007116,0.040715,0.046532,0.040929,0.0,0.145801,0.0,0.084616,0.087534,0.19319,0.042837,0.0,0.058996
18123,0.094068,0.011421,0.003426,0.007282,0.040884,0.005564,0.045388,0.163016,0.009359,0.0,0.375523,0.0,0.028026,0.057791,0.115896,0.02332,0.011933,0.007103
18125,0.080268,0.067192,0.0,0.002393,0.01537,0.0,0.025617,0.168221,0.017639,0.0,0.070349,0.003202,0.074006,0.018453,0.077706,0.164471,0.185226,0.029887
18127,0.102429,0.032729,0.0,0.020823,0.051406,0.070813,0.035137,0.136022,0.029641,0.033404,0.173443,0.0,0.062901,0.047146,0.114157,0.04607,0.005961,0.03792
18129,0.042472,0.02726,0.0,0.002964,0.034773,0.014673,0.023013,0.032827,0.009948,0.031294,0.275281,0.003807,0.03874,0.036109,0.065655,0.315743,0.014136,0.031304
18131,0.053052,0.005565,0.02053,0.003333,0.029262,0.0,0.059,0.151782,0.006048,0.0,0.383337,0.0,0.0567,0.025062,0.103012,0.041223,0.0,0.062093
18133,0.083321,0.041218,0.001042,0.003451,0.035792,0.210512,0.034198,0.142588,0.033847,0.0,0.172249,0.004192,0.036106,0.020256,0.086074,0.081345,0.007433,0.006376
18135,0.098822,0.03712,0.0,0.018007,0.078849,0.0,0.040293,0.134599,0.015454,0.0,0.309207,0.005396,0.05795,0.034012,0.103164,0.029348,0.018327,0.019452
18137,0.04999,0.034742,0.001074,0.01996,0.03907,0.002922,0.046407,0.126339,0.032803,0.219735,0.136635,0.003473,0.045468,0.016245,0.071999,0.114466,0.009752,0.028919
18139,0.087956,0.024193,0.0,0.00723,0.050663,0.0,0.037528,0.13557,0.035033,0.0,0.141788,0.0,0.063693,0.052586,0.106251,0.099422,0.0,0.158087
18143,0.072612,0.037841,3.3e-05,0.009448,0.02999,0.205807,0.047543,0.120405,0.056807,0.069274,0.093815,0.0,0.044825,0.041056,0.098926,0.037953,0.001975,0.031691
18145,0.09685,0.063621,0.0,0.002297,0.023495,0.0,0.028686,0.195203,0.009984,0.0,0.368453,0.0,0.035319,0.021401,0.112423,0.016041,0.0,0.026227
18147,0.0822,0.030157,0.0,0.064431,0.055986,0.003508,0.025197,0.119769,0.014363,0.035628,0.307062,0.003511,0.048146,0.022356,0.08316,0.071518,0.00414,0.028869
18141,0.038271,0.021317,0.0,0.075442,0.036946,0.0,0.05633,0.037443,0.030011,0.0,0.271744,0.0,0.104818,0.030879,0.107359,0.080193,0.064348,0.044899
18149,0.118417,0.070366,0.0,0.003253,0.028443,0.016157,0.035409,0.099552,0.028593,0.0,0.302771,0.0,0.07127,0.025871,0.159631,0.01995,0.0,0.020317
18151,0.080323,0.034128,0.0,0.006943,0.019418,0.116833,0.021204,0.088793,0.018128,0.006133,0.319655,0.000741,0.05385,0.01751,0.122213,0.07154,0.0,0.022587
18153,0.131481,0.013607,0.002707,0.0,0.02735,0.071991,0.04918,0.137252,0.057413,0.0,0.096916,0.0,0.075387,0.034905,0.140514,0.031261,0.083113,0.046922
18155,0.557423,0.0,0.0,0.027925,0.045005,0.0,0.032147,0.066865,0.034734,0.0,0.07842,0.0,0.044577,0.013893,0.099012,0.0,0.0,0.0
18157,0.114689,0.04251,0.001005,0.013333,0.040288,0.019071,0.043207,0.157846,0.030478,0.015669,0.230837,0.000319,0.065604,0.052952,0.115074,0.032058,0.002076,0.022983
18159,0.086811,0.015233,0.0,0.001797,0.07441,0.0,0.026941,0.123375,0.012231,0.0,0.440846,0.0,0.056211,0.018771,0.097716,0.00888,0.0,0.036777
18161,0.089806,0.007188,0.0,0.0,0.058905,0.0,0.046352,0.092703,0.0,0.0,0.290325,0.0,0.062768,0.099119,0.199891,0.044252,0.0,0.008691
18163,0.090139,0.044495,8.4e-05,0.018797,0.059852,0.032724,0.07603,0.162029,0.051761,0.046551,0.09974,0.000859,0.055034,0.059888,0.097275,0.052478,0.01014,0.042124
18165,0.133517,0.016174,0.0,0.003721,0.162972,0.0,0.019798,0.1509,0.01688,0.0,0.178761,0.0,0.039757,0.014022,0.139553,0.043911,0.061926,0.018108
18167,0.11117,0.045357,0.000255,0.008326,0.042695,0.080645,0.044703,0.202422,0.026685,0.004803,0.140884,0.001087,0.052969,0.02649,0.133176,0.04932,0.004816,0.024197
18169,0.077775,0.025054,0.006658,0.015236,0.047989,0.128226,0.044443,0.167764,0.01778,0.031662,0.203946,0.004137,0.060667,0.020327,0.104488,0.014895,0.005313,0.02364
18171,0.024722,0.010515,0.0,0.0,0.049443,0.0,0.032962,0.126904,0.0,0.0,0.551342,0.0,0.02698,0.01113,0.053289,0.038549,0.0,0.074165
18173,0.069346,0.036187,0.0,0.019385,0.097576,0.030102,0.04664,0.23465,0.011347,0.005047,0.168865,0.011416,0.068336,0.039558,0.088036,0.033315,0.022731,0.017462
18175,0.073758,0.014786,0.003985,0.003388,0.054814,0.0,0.049978,0.127161,0.033942,0.0,0.319543,0.0,0.058509,0.035383,0.187014,0.018181,0.00384,0.015719
18177,0.099898,0.04339,0.000659,0.009287,0.021752,0.076456,0.050365,0.190602,0.019901,0.058856,0.200189,0.000821,0.041042,0.015206,0.118285,0.029766,0.001806,0.021718
18179,0.049165,0.039253,0.000869,0.012761,0.035302,0.00604,0.025147,0.13863,0.016137,0.0,0.25491,0.004145,0.06764,0.028738,0.084226,0.168745,0.000591,0.067703
18181,0.073398,0.038261,0.003224,0.005695,0.033113,0.004351,0.042078,0.098501,0.03343,0.0,0.390733,0.0,0.047139,0.019212,0.12217,0.029615,0.029434,0.029646
18183,0.072903,0.017333,0.0,0.02001,0.037984,0.006404,0.033199,0.094362,0.01497,0.0,0.445445,0.0,0.069771,0.023328,0.102213,0.02088,0.0,0.041199
19001,0.139929,0.030918,0.002178,0.023764,0.060575,0.0,0.090863,0.209591,0.009625,0.0,0.0,0.0,0.062999,0.028634,0.138112,0.13012,0.0,0.072691
19003,0.054409,0.005672,0.0,0.0,0.019203,0.0,0.053342,0.250707,0.0,0.0,0.264815,0.0,0.055476,0.034581,0.116286,0.04736,0.0,0.098149
19005,0.050257,0.003324,0.006052,0.00977,0.034146,0.013386,0.093781,0.218342,0.01834,0.0,0.23747,0.0,0.068426,0.024682,0.132737,0.016185,0.0,0.073101
19007,0.114609,0.024224,0.0,0.016453,0.009159,0.009554,0.046501,0.174028,0.036571,0.0,0.268366,0.0078,0.037994,0.020618,0.139034,0.041704,0.032012,0.021372
19009,0.048356,0.01505,0.00106,0.000826,0.03951,0.0,0.067227,0.172195,0.0,0.255779,0.09969,0.0,0.07581,0.016725,0.106737,0.045602,0.0,0.055433
19011,0.053851,0.023674,0.015737,0.013864,0.054613,0.01263,0.070407,0.157558,0.048378,0.0,0.182014,0.0,0.061844,0.019275,0.154324,0.040875,0.0,0.090958
19013,0.090332,0.056866,0.000925,0.013601,0.030124,0.017306,0.05968,0.149944,0.03868,0.043196,0.163529,0.000812,0.050827,0.055222,0.12445,0.062275,0.002738,0.039493
19015,0.059948,0.019537,0.002753,0.018812,0.086212,0.018409,0.038866,0.191034,0.105174,0.0,0.066535,0.0,0.054779,0.022428,0.12131,0.131049,0.018988,0.044166
19017,0.0534,0.034287,0.0,0.003825,0.045552,0.087486,0.182208,0.171118,0.02494,0.040404,0.137542,0.001919,0.051997,0.028111,0.109615,0.008062,0.0,0.019534
19019,0.060983,0.044173,0.002987,0.010477,0.05417,0.0,0.07411,0.179459,0.029043,0.0,0.256544,0.00089,0.047763,0.029175,0.135591,0.030934,0.0,0.043701
19021,0.066671,0.03125,0.002052,0.012259,0.023207,0.110576,0.046223,0.109565,0.022366,0.002025,0.36257,0.0,0.033521,0.028388,0.103003,0.013348,0.0092,0.023777
19023,0.044983,0.006172,0.003913,0.007624,0.036276,0.0,0.097946,0.182832,0.013834,0.0,0.293038,0.0,0.056591,0.024007,0.136036,0.04052,0.0,0.056228
19025,0.032848,0.00708,0.0,0.010573,0.031516,0.007603,0.102095,0.268555,0.012696,0.0,0.057467,0.0,0.075018,0.02518,0.175337,0.073738,0.0,0.120295
19027,0.060015,0.016338,0.003968,0.002973,0.034974,0.042167,0.129368,0.174104,0.031562,0.0,0.129151,0.0,0.05113,0.021324,0.13565,0.036469,0.005599,0.125209
19029,0.067629,0.015809,0.002934,0.008637,0.068535,0.028727,0.070711,0.173332,0.048976,0.027983,0.130361,0.0,0.079091,0.036486,0.158102,0.03609,0.0,0.046597
19031,0.062066,0.009674,0.024352,0.01218,0.056203,0.0,0.052968,0.114428,0.097014,0.0,0.127837,0.0,0.04906,0.026759,0.105937,0.11928,0.003556,0.138688
19033,0.086896,0.036465,0.001549,0.012072,0.040195,0.015128,0.084095,0.186587,0.054627,0.0,0.142478,0.000323,0.05053,0.038344,0.151389,0.045901,0.0,0.053421
19035,0.057298,0.018853,0.023323,0.001515,0.045189,0.0,0.066163,0.178596,0.026111,0.0,0.077961,0.00139,0.038102,0.023362,0.122379,0.255446,0.00507,0.059244
19037,0.05174,0.004157,0.0,0.016432,0.05565,0.0,0.071287,0.129236,0.007308,0.0,0.392431,0.0,0.045506,0.020809,0.097042,0.024698,0.0,0.083705
19039,0.147766,0.029065,0.0,0.0,0.004059,0.0,0.040595,0.139376,0.0,0.0,0.348918,0.0,0.05121,0.016814,0.141812,0.051158,0.0,0.029228
19041,0.08007,0.0389,0.005227,0.030719,0.049544,0.019712,0.079465,0.169347,0.063133,0.0,0.068432,0.0,0.050392,0.031085,0.162442,0.059847,0.008344,0.083341
19043,0.05505,0.01835,0.002792,0.045214,0.090255,0.010346,0.070064,0.183961,0.061971,0.0,0.163221,0.0,0.055587,0.021909,0.123388,0.028173,0.0,0.069719
19045,0.08026,0.07988,0.001478,0.013534,0.04645,0.008251,0.053746,0.142227,0.07495,0.010118,0.230073,0.0,0.040524,0.021027,0.127223,0.048196,0.005723,0.01634
19047,0.049561,0.015331,0.0,0.006313,0.042502,0.022188,0.060975,0.140122,0.025773,0.0,0.347243,0.0,0.039916,0.019269,0.105729,0.072693,0.010786,0.041601
19049,0.066477,0.029792,0.001541,0.015495,0.021845,0.012446,0.491864,0.066974,0.018145,0.005475,0.036856,0.0,0.026105,0.03425,0.117453,0.033345,0.003418,0.018518
19051,0.047071,0.040583,0.0,0.015151,0.034349,0.0,0.073787,0.271611,0.052557,0.0,0.168101,0.0,0.024808,0.029209,0.13994,0.024594,0.0,0.078239
19053,0.06341,0.001774,0.0,0.0,0.074256,0.0,0.070085,0.307038,0.047726,0.0,0.049991,0.0,0.044591,0.036059,0.203579,0.023896,0.0,0.077594
19055,0.039847,0.013915,0.001057,0.005974,0.045875,0.0,0.0744,0.170268,0.019625,0.0,0.340909,0.0,0.057769,0.018468,0.102778,0.030742,0.0,0.07837
19057,0.08859,0.036883,0.0,0.028658,0.039032,0.010287,0.044203,0.161438,0.023994,0.022404,0.24548,0.000735,0.042037,0.019776,0.147253,0.061269,0.0,0.027959
19059,0.128511,0.02473,0.012285,0.057275,0.057542,0.004363,0.050829,0.109929,0.033525,0.0,0.226255,0.0,0.057489,0.02882,0.146253,0.033476,0.007379,0.021339
19061,0.063029,0.037188,0.00238,0.024687,0.031268,0.081937,0.121693,0.119214,0.057741,0.027622,0.142756,0.0,0.042581,0.032339,0.101171,0.077896,0.001651,0.034846
19063,0.065878,0.018068,0.0,0.001253,0.046204,0.0,0.057234,0.219694,0.058733,0.0,0.231868,0.0,0.060711,0.022546,0.138315,0.049091,0.0,0.030405
19065,0.061357,0.013318,0.002783,0.007493,0.047284,0.177474,0.054884,0.148045,0.030858,0.0,0.102537,0.002111,0.06891,0.022048,0.101746,0.095121,0.0,0.064031
19067,0.056116,0.011284,0.0,0.020412,0.036152,0.0,0.071584,0.201262,0.048012,0.039245,0.223611,0.0,0.059753,0.017247,0.138132,0.033483,0.0,0.043706
19069,0.037277,0.003908,0.007079,0.008092,0.047252,0.0,0.063003,0.132307,0.055895,0.10059,0.265704,0.0,0.055361,0.020209,0.095555,0.01203,0.014621,0.081117
19071,0.078259,0.003596,0.0,0.0,0.036714,0.0,0.060868,0.141059,0.012281,0.0,0.119912,0.0,0.018142,0.02675,0.263278,0.17779,0.0,0.061351
19073,0.056872,0.034424,0.0,0.069875,0.018666,0.0,0.082828,0.15749,0.025025,0.0,0.173809,0.0,0.054765,0.092172,0.130367,0.002506,0.0,0.101202
19075,0.032776,0.027591,0.059417,0.016073,0.130558,0.013451,0.108161,0.166612,0.024304,0.0,0.104328,0.0,0.043793,0.014018,0.127281,0.043416,0.0,0.088222
19077,0.074542,0.019612,0.0,0.033916,0.072236,0.0,0.102975,0.167527,0.067159,0.0,0.082221,0.0,0.081586,0.03944,0.159073,0.036316,0.0,0.063399
19079,0.042264,0.034181,0.0,0.005004,0.047026,0.015294,0.076194,0.131157,0.069993,0.0,0.165593,0.0,0.056749,0.018223,0.133935,0.016481,0.0,0.187906
19081,0.031654,0.003228,0.0,0.00729,0.01561,0.0,0.038159,0.17063,0.014469,0.0,0.265145,0.004413,0.077353,0.175108,0.082388,0.05806,0.013346,0.043145
19083,0.05682,0.007341,0.015593,0.010912,0.07399,0.00758,0.091337,0.166919,0.070315,0.0,0.123102,0.029584,0.06571,0.026058,0.155237,0.031178,0.0,0.068325
19085,0.085958,0.036365,0.0,0.003022,0.054841,0.0,0.089964,0.213818,0.027415,0.0,0.096255,0.0,0.045393,0.023718,0.13587,0.016766,0.009483,0.161134
19087,0.042205,0.029838,0.003308,0.00854,0.024725,0.075838,0.03312,0.12167,0.014984,0.0,0.2985,0.0,0.037541,0.02423,0.10327,0.151181,0.0,0.03105
19089,0.041427,0.011013,0.0,0.006046,0.034522,0.011087,0.067318,0.153624,0.022856,0.0,0.387216,0.0,0.068565,0.015153,0.121978,0.022659,0.0,0.036536
19091,0.04876,0.026206,0.04002,0.0,0.04664,0.0,0.05459,0.105205,0.039581,0.0,0.251209,0.0,0.049761,0.025053,0.133295,0.097529,0.0,0.08215
19093,0.019943,0.014635,0.0,0.009051,0.034829,0.0,0.101117,0.115161,0.02053,0.0,0.438163,0.0,0.033675,0.011381,0.090163,0.050681,0.0,0.06067
19095,0.040941,0.023812,0.002033,0.008081,0.033929,0.006538,0.021488,0.083013,0.010064,0.0,0.521898,0.0,0.024341,0.034215,0.139788,0.019435,0.0,0.030423
19097,0.073739,0.009778,0.003743,0.024309,0.041641,0.0,0.081547,0.104102,0.036942,0.029548,0.178583,0.0,0.055887,0.027651,0.157021,0.131438,0.0,0.04407
19099,0.068011,0.020766,0.011354,0.020964,0.070829,0.009569,0.044693,0.131942,0.055577,0.01422,0.216223,0.0,0.056978,0.071253,0.140686,0.030888,0.0,0.036046
19101,0.05051,0.050506,0.0,0.005065,0.020585,0.185333,0.234372,0.075413,0.030954,0.015231,0.083372,0.0,0.034231,0.058182,0.099111,0.016968,0.0,0.040167
19103,0.105645,0.044967,0.0,0.008347,0.032147,0.043293,0.070089,0.235657,0.078267,0.016683,0.062924,0.001191,0.04261,0.046639,0.123767,0.065763,0.002691,0.019321
19105,0.069748,0.010683,0.003126,0.014618,0.078829,0.043023,0.075738,0.153601,0.040524,0.0,0.233386,0.0,0.047443,0.026355,0.126552,0.023241,0.0,0.053132
19107,0.066016,0.0,0.0,0.0,0.055683,0.0,0.102181,0.190585,0.02554,0.0,0.088444,0.0,0.079602,0.027136,0.111366,0.120843,0.0,0.132606
19109,0.049728,0.015562,0.040003,0.017157,0.043306,0.051478,0.153813,0.101098,0.023254,0.0,0.22065,0.0,0.046376,0.045783,0.12305,0.020957,0.0,0.047786
19111,0.061303,0.047141,0.0,0.006633,0.050481,0.005661,0.045132,0.128448,0.016218,0.002781,0.264005,0.0,0.036059,0.151141,0.122176,0.027296,0.004596,0.030928
19113,0.062309,0.047332,0.000277,0.014797,0.039697,0.046821,0.114988,0.1046,0.087795,0.036082,0.113831,0.000296,0.040462,0.067653,0.102391,0.074068,0.009607,0.036994
19115,0.028747,0.081085,0.0,0.001696,0.014525,0.0,0.03026,0.109238,0.031734,0.0,0.487258,0.0,0.040649,0.011852,0.055073,0.047667,0.0,0.060217
19117,0.019549,0.0,0.0,0.0,0.019737,0.0,0.035339,0.09286,0.017324,0.0,0.026548,0.0,0.026066,0.009901,0.099627,0.653049,0.0,0.0
19119,0.110821,0.009895,0.002281,0.002667,0.03257,0.014943,0.061332,0.133451,0.171386,0.0,0.194601,0.002266,0.061403,0.039132,0.081847,0.029378,0.0,0.052027
19121,0.080595,0.016722,0.006479,0.01423,0.103529,0.0,0.090424,0.164795,0.059346,0.0,0.056436,0.015093,0.064833,0.049116,0.175279,0.025804,0.0,0.077319
19123,0.071143,0.012829,0.004025,0.020563,0.046889,0.157384,0.044775,0.114176,0.056126,0.0,0.184173,0.0,0.047428,0.023685,0.137559,0.029744,0.0,0.049501
19125,0.050184,0.014365,0.0,0.010219,0.021111,0.126037,0.028662,0.107098,0.031178,0.002734,0.433837,0.002091,0.030272,0.025807,0.083726,0.013314,0.0,0.019365
19127,0.073379,0.041291,0.00303,0.010625,0.030405,0.010224,0.049294,0.129484,0.039274,0.0,0.332598,0.0,0.058422,0.024942,0.130818,0.022424,0.017599,0.026192
19129,0.084858,0.090761,0.0,0.047279,0.060542,0.0,0.084362,0.162273,0.0,0.0,0.029202,0.0,0.07383,0.079086,0.139941,0.11015,0.0,0.037715
