Date,0,1,2,3,4,5,6,7,8,9,10,11,12,mean,median,weekday
2020-05-29,0.077,0.067,0.053,0.056,0.031,0.05,0.261,0.128,0.118,0.091,0.062,0.034,0.058,0.083,0.065,4
2020-05-30,0.035,0.032,0.013,0.041,0.011,0.181,0.32,0.049,0.056,0.025,0.071,0.009,0.193,0.08,0.045,5
2020-05-31,0.157,0.033,0.026,0.007,0.029,0.048,0.302,0.187,0.044,0.044,0.011,0.045,0.045,0.075,0.045,6
2020-06-01,0.037,0.013,0.041,0.045,0.043,0.062,0.429,0.044,0.016,0.055,0.074,0.073,0.09,0.079,0.05,0
2020-06-02,0.073,0.038,0.022,0.029,0.062,0.065,0.11,0.128,0.052,0.03,0.037,0.098,0.115,0.066,0.063,1
2020-06-03,0.081,0.023,0.017,0.032,0.062,0.101,0.154,0.134,0.028,0.022,0.043,0.078,0.138,0.07,0.066,2
2020-06-04,0.122,0.071,0.037,0.016,0.028,0.118,0.126,0.196,0.13,0.043,0.019,0.037,0.157,0.085,0.078,3
2020-06-05,0.075,0.066,0.052,0.057,0.031,0.048,0.261,0.127,0.114,0.088,0.066,0.035,0.058,0.083,0.066,4
2020-06-06,0.035,0.031,0.013,0.041,0.011,0.189,0.336,0.049,0.056,0.025,0.071,0.009,0.205,0.082,0.045,5
2020-06-07,0.155,0.032,0.025,0.007,0.028,0.048,0.302,0.185,0.044,0.044,0.011,0.045,0.045,0.075,0.044,6
2020-06-08,0.035,0.012,0.04,0.045,0.042,0.061,0.437,0.043,0.015,0.054,0.073,0.072,0.088,0.078,0.049,0
2020-06-09,0.073,0.036,0.021,0.028,0.061,0.064,0.108,0.126,0.051,0.029,0.037,0.097,0.113,0.065,0.062,1
2020-06-10,0.082,0.022,0.016,0.03,0.061,0.1,0.155,0.134,0.028,0.022,0.042,0.078,0.137,0.07,0.065,2
2020-06-11,0.119,0.071,0.038,0.016,0.028,0.118,0.127,0.193,0.129,0.043,0.019,0.037,0.16,0.084,0.078,3
2020-06-12,0.075,0.066,0.052,0.056,0.03,0.046,0.256,0.126,0.115,0.089,0.064,0.034,0.057,0.082,0.065,4
2020-06-13,0.036,0.032,0.013,0.041,0.011,0.187,0.337,0.049,0.056,0.025,0.072,0.009,0.201,0.082,0.045,5
2020-06-14,0.159,0.033,0.026,0.007,0.029,0.047,0.31,0.192,0.045,0.045,0.011,0.046,0.044,0.076,0.045,6
2020-06-15,0.034,0.012,0.039,0.044,0.041,0.061,0.44,0.043,0.015,0.055,0.073,0.071,0.088,0.078,0.049,0
2020-06-16,0.073,0.035,0.02,0.028,0.061,0.064,0.11,0.127,0.05,0.029,0.037,0.098,0.115,0.065,0.062,1
2020-06-17,0.081,0.022,0.016,0.029,0.062,0.102,0.157,0.135,0.027,0.021,0.041,0.081,0.139,0.07,0.066,2
2020-06-18,0.122,0.072,0.037,0.015,0.027,0.118,0.127,0.194,0.129,0.042,0.019,0.036,0.162,0.085,0.078,3
2020-06-19,0.074,0.066,0.052,0.056,0.029,0.045,0.262,0.126,0.113,0.088,0.063,0.034,0.057,0.082,0.065,4
2020-06-20,0.035,0.031,0.012,0.041,0.01,0.193,0.339,0.049,0.055,0.024,0.069,0.009,0.202,0.082,0.045,5
2020-06-21,0.161,0.032,0.026,0.007,0.029,0.045,0.316,0.193,0.044,0.044,0.011,0.045,0.043,0.077,0.044,6
2020-06-22,0.032,0.011,0.038,0.043,0.041,0.059,0.457,0.042,0.014,0.054,0.072,0.073,0.088,0.079,0.048,0
2020-06-23,0.068,0.033,0.019,0.026,0.061,0.066,0.113,0.121,0.049,0.029,0.036,0.098,0.119,0.065,0.063,1
2020-06-24,0.084,0.02,0.015,0.029,0.058,0.102,0.16,0.136,0.026,0.021,0.041,0.078,0.138,0.07,0.064,2
2020-06-25,0.126,0.075,0.035,0.015,0.026,0.114,0.128,0.197,0.129,0.041,0.018,0.035,0.16,0.085,0.08,3
2020-06-26,0.075,0.066,0.052,0.054,0.029,0.045,0.262,0.125,0.11,0.086,0.061,0.034,0.057,0.081,0.063,4
2020-06-27,0.036,0.033,0.013,0.043,0.009,0.198,0.351,0.049,0.056,0.024,0.07,0.008,0.197,0.084,0.046,5
2020-06-28,0.164,0.031,0.027,0.006,0.029,0.046,0.324,0.189,0.044,0.044,0.01,0.044,0.044,0.077,0.044,6
2020-06-29,0.032,0.011,0.037,0.043,0.04,0.061,0.466,0.043,0.014,0.052,0.071,0.069,0.088,0.079,0.048,0
