Date,0,1,2,3,4,5,6,7,8,9,10,11,12,mean,median,weekday
2020-04-27,0.051,0.013,0.044,0.053,0.04,0.055,0.443,0.055,0.017,0.064,0.079,0.058,0.069,0.08,0.055,0
2020-04-28,0.062,0.043,0.024,0.034,0.081,0.087,0.124,0.119,0.052,0.034,0.048,0.116,0.136,0.074,0.068,1
2020-04-29,0.08,0.031,0.022,0.031,0.058,0.096,0.159,0.136,0.036,0.025,0.041,0.076,0.121,0.07,0.064,2
2020-04-30,0.107,0.08,0.057,0.02,0.026,0.128,0.13,0.214,0.136,0.058,0.021,0.034,0.164,0.09,0.085,3
2020-05-01,0.054,0.047,0.046,0.052,0.042,0.053,0.257,0.103,0.09,0.073,0.054,0.041,0.063,0.075,0.054,4
2020-05-02,0.026,0.031,0.015,0.043,0.009,0.153,0.26,0.036,0.048,0.025,0.066,0.008,0.164,0.068,0.039,5
2020-05-03,0.197,0.025,0.033,0.01,0.039,0.036,0.307,0.215,0.038,0.049,0.014,0.054,0.035,0.081,0.038,6
2020-05-04,0.05,0.013,0.045,0.054,0.04,0.056,0.441,0.057,0.017,0.065,0.081,0.058,0.071,0.081,0.056,0
2020-05-05,0.06,0.042,0.024,0.034,0.083,0.089,0.127,0.12,0.052,0.033,0.049,0.119,0.139,0.075,0.067,1
2020-05-06,0.082,0.03,0.023,0.031,0.059,0.098,0.156,0.136,0.037,0.025,0.04,0.077,0.123,0.071,0.065,2
2020-05-07,0.109,0.082,0.055,0.02,0.026,0.13,0.13,0.214,0.135,0.058,0.021,0.033,0.166,0.091,0.086,3
2020-05-08,0.054,0.047,0.046,0.052,0.042,0.052,0.253,0.103,0.089,0.073,0.055,0.041,0.06,0.074,0.055,4
2020-05-09,0.025,0.031,0.014,0.043,0.009,0.155,0.261,0.036,0.048,0.024,0.065,0.008,0.167,0.068,0.039,5
2020-05-10,0.208,0.025,0.032,0.009,0.038,0.033,0.317,0.221,0.037,0.047,0.013,0.052,0.033,0.082,0.037,6
2020-05-11,0.05,0.013,0.043,0.053,0.039,0.055,0.451,0.055,0.016,0.064,0.079,0.057,0.069,0.08,0.055,0
2020-05-12,0.061,0.041,0.023,0.033,0.082,0.088,0.124,0.118,0.05,0.031,0.048,0.118,0.138,0.073,0.067,1
2020-05-13,0.082,0.031,0.022,0.03,0.058,0.097,0.158,0.135,0.037,0.024,0.038,0.076,0.122,0.07,0.064,2
2020-05-14,0.11,0.083,0.056,0.02,0.025,0.128,0.13,0.212,0.134,0.057,0.02,0.032,0.167,0.09,0.086,3
