Date,0,1,2,3,4,5,6,7,8,9,10,11,12,mean,median,weekday
2020-04-27,0.101,0.027,0.089,0.033,0.006,0.052,0.522,0.139,0.03,0.113,0.043,0.008,0.074,0.095,0.063,0
2020-04-28,0.043,0.038,0.027,0.035,0.086,0.068,0.284,0.092,0.045,0.034,0.043,0.128,0.124,0.081,0.057,1
2020-04-29,0.051,0.006,0.011,0.04,0.053,0.121,0.344,0.099,0.009,0.012,0.053,0.067,0.172,0.08,0.053,2
2020-04-30,0.071,0.067,0.027,0.015,0.027,0.098,0.174,0.109,0.121,0.036,0.017,0.034,0.124,0.071,0.069,3
2020-05-01,0.047,0.032,0.026,0.032,0.026,0.041,0.204,0.086,0.047,0.04,0.04,0.03,0.052,0.054,0.04,4
2020-05-02,0.034,0.033,0.065,0.034,0.007,0.062,0.277,0.07,0.053,0.118,0.052,0.008,0.078,0.068,0.057,5
2020-05-03,0.17,0.032,0.014,0.008,0.047,0.081,0.432,0.214,0.041,0.018,0.011,0.066,0.088,0.094,0.056,6
2020-05-04,0.1,0.026,0.09,0.034,0.006,0.054,0.538,0.138,0.029,0.115,0.043,0.007,0.076,0.097,0.065,0
2020-05-05,0.042,0.036,0.026,0.034,0.088,0.073,0.295,0.088,0.042,0.032,0.041,0.127,0.118,0.08,0.057,1
2020-05-06,0.052,0.006,0.01,0.039,0.052,0.122,0.355,0.097,0.008,0.011,0.048,0.064,0.166,0.08,0.052,2
2020-05-07,0.071,0.07,0.026,0.014,0.026,0.099,0.18,0.113,0.123,0.035,0.016,0.031,0.123,0.071,0.071,3
2020-05-08,0.045,0.03,0.026,0.032,0.026,0.041,0.209,0.086,0.046,0.039,0.04,0.03,0.049,0.054,0.04,4
2020-05-09,0.033,0.029,0.059,0.032,0.007,0.063,0.285,0.068,0.049,0.108,0.047,0.007,0.079,0.067,0.054,5
2020-05-10,0.168,0.031,0.012,0.007,0.042,0.079,0.446,0.214,0.04,0.015,0.008,0.055,0.088,0.093,0.048,6
2020-05-11,0.1,0.025,0.094,0.032,0.005,0.049,0.549,0.134,0.027,0.119,0.041,0.006,0.066,0.096,0.057,0
2020-05-12,0.039,0.033,0.023,0.032,0.085,0.068,0.285,0.085,0.037,0.027,0.039,0.125,0.109,0.076,0.054,1
2020-05-13,0.049,0.005,0.009,0.036,0.049,0.12,0.361,0.095,0.007,0.01,0.045,0.062,0.167,0.078,0.049,2
2020-05-14,0.065,0.067,0.026,0.013,0.024,0.097,0.18,0.108,0.124,0.036,0.015,0.028,0.122,0.07,0.066,3
2020-05-15,0.043,0.026,0.023,0.032,0.025,0.038,0.218,0.084,0.042,0.037,0.042,0.029,0.046,0.053,0.04,4
2020-05-16,0.031,0.028,0.058,0.03,0.006,0.063,0.292,0.065,0.048,0.108,0.049,0.007,0.079,0.067,0.054,5
2020-05-17,0.178,0.029,0.011,0.007,0.042,0.071,0.461,0.23,0.038,0.015,0.009,0.062,0.082,0.095,0.052,6
2020-05-18,0.098,0.023,0.092,0.033,0.005,0.052,0.571,0.129,0.025,0.12,0.044,0.007,0.077,0.098,0.064,0
2020-05-19,0.039,0.031,0.021,0.03,0.09,0.076,0.313,0.081,0.034,0.026,0.037,0.135,0.125,0.08,0.058,1
2020-05-20,0.05,0.005,0.009,0.034,0.049,0.122,0.373,0.095,0.007,0.009,0.043,0.061,0.171,0.079,0.049,2
2020-05-21,0.065,0.069,0.026,0.013,0.022,0.098,0.187,0.11,0.127,0.035,0.014,0.027,0.124,0.07,0.067,3
2020-05-22,0.043,0.024,0.022,0.033,0.025,0.036,0.223,0.083,0.039,0.035,0.042,0.028,0.044,0.052,0.037,4
2020-05-23,0.031,0.026,0.055,0.028,0.006,0.064,0.299,0.066,0.044,0.103,0.043,0.006,0.08,0.066,0.05,5
2020-05-24,0.181,0.029,0.011,0.006,0.04,0.069,0.47,0.231,0.038,0.014,0.009,0.057,0.078,0.095,0.049,6
2020-05-25,0.099,0.022,0.093,0.031,0.005,0.048,0.58,0.13,0.024,0.122,0.042,0.006,0.069,0.098,0.058,0
2020-05-26,0.039,0.03,0.02,0.029,0.087,0.074,0.307,0.08,0.033,0.024,0.036,0.131,0.123,0.078,0.056,1
2020-05-27,0.053,0.005,0.009,0.033,0.048,0.123,0.384,0.097,0.007,0.009,0.041,0.062,0.172,0.08,0.05,2
2020-05-28,0.064,0.071,0.026,0.012,0.021,0.097,0.187,0.106,0.127,0.035,0.014,0.025,0.124,0.07,0.067,3
2020-05-29,0.049,0.027,0.026,0.031,0.023,0.035,0.227,0.092,0.045,0.039,0.04,0.027,0.042,0.054,0.04,4
2020-05-30,0.03,0.027,0.058,0.029,0.005,0.063,0.303,0.065,0.044,0.105,0.044,0.006,0.078,0.066,0.051,5
2020-05-31,0.179,0.027,0.01,0.006,0.039,0.067,0.474,0.233,0.037,0.013,0.008,0.054,0.075,0.094,0.047,6
2020-06-01,0.096,0.021,0.09,0.033,0.005,0.053,0.591,0.128,0.023,0.121,0.043,0.006,0.075,0.099,0.064,0
2020-06-02,0.039,0.029,0.02,0.029,0.09,0.075,0.32,0.079,0.032,0.024,0.036,0.131,0.118,0.079,0.057,1
2020-06-03,0.052,0.005,0.008,0.032,0.047,0.124,0.388,0.094,0.006,0.009,0.04,0.061,0.168,0.08,0.049,2
2020-06-04,0.062,0.071,0.026,0.012,0.02,0.097,0.189,0.103,0.125,0.035,0.013,0.024,0.127,0.07,0.066,3
2020-06-05,0.043,0.022,0.021,0.032,0.024,0.034,0.234,0.084,0.036,0.032,0.041,0.027,0.041,0.052,0.035,4
2020-06-06,0.03,0.025,0.053,0.027,0.005,0.065,0.311,0.065,0.042,0.101,0.041,0.005,0.08,0.065,0.048,5
2020-06-07,0.181,0.026,0.009,0.006,0.037,0.064,0.482,0.235,0.035,0.012,0.008,0.05,0.07,0.093,0.043,6
2020-06-08,0.098,0.021,0.091,0.031,0.004,0.049,0.597,0.128,0.023,0.123,0.041,0.006,0.068,0.098,0.058,0
2020-06-09,0.039,0.028,0.019,0.028,0.089,0.074,0.322,0.076,0.031,0.023,0.035,0.132,0.123,0.078,0.056,1
2020-06-10,0.048,0.004,0.008,0.03,0.046,0.121,0.392,0.093,0.006,0.008,0.039,0.062,0.166,0.079,0.047,2
2020-06-11,0.056,0.068,0.025,0.012,0.019,0.096,0.191,0.103,0.127,0.034,0.013,0.023,0.128,0.069,0.062,3
2020-06-12,0.043,0.022,0.022,0.031,0.023,0.033,0.234,0.087,0.038,0.035,0.04,0.026,0.041,0.052,0.036,4
2020-06-13,0.028,0.024,0.051,0.027,0.005,0.064,0.311,0.064,0.042,0.101,0.042,0.005,0.078,0.065,0.047,5
2020-06-14,0.181,0.025,0.009,0.005,0.038,0.063,0.483,0.237,0.035,0.013,0.008,0.055,0.071,0.094,0.047,6
2020-06-15,0.099,0.02,0.088,0.03,0.004,0.047,0.604,0.129,0.022,0.121,0.042,0.006,0.069,0.098,0.058,0
2020-06-16,0.038,0.028,0.018,0.026,0.089,0.076,0.331,0.075,0.03,0.023,0.034,0.135,0.131,0.08,0.057,1
2020-06-17,0.047,0.004,0.008,0.031,0.044,0.122,0.397,0.094,0.005,0.008,0.04,0.062,0.171,0.08,0.046,2
2020-06-18,0.052,0.066,0.025,0.012,0.019,0.096,0.191,0.103,0.127,0.034,0.013,0.024,0.133,0.069,0.059,3
2020-06-19,0.038,0.019,0.02,0.031,0.023,0.033,0.238,0.084,0.036,0.033,0.04,0.026,0.041,0.051,0.035,4
2020-06-20,0.027,0.022,0.044,0.024,0.005,0.065,0.311,0.063,0.04,0.096,0.039,0.005,0.079,0.063,0.042,5
2020-06-21,0.174,0.025,0.009,0.005,0.036,0.061,0.487,0.239,0.034,0.012,0.008,0.056,0.069,0.093,0.046,6
2020-06-22,0.099,0.019,0.086,0.028,0.004,0.046,0.615,0.128,0.021,0.121,0.042,0.005,0.071,0.099,0.058,0
2020-06-23,0.037,0.028,0.018,0.026,0.085,0.074,0.323,0.072,0.03,0.023,0.034,0.139,0.14,0.079,0.055,1
2020-06-24,0.038,0.004,0.008,0.031,0.044,0.114,0.378,0.089,0.005,0.008,0.04,0.065,0.174,0.077,0.042,2
2020-06-25,0.045,0.058,0.024,0.011,0.019,0.096,0.188,0.103,0.128,0.033,0.012,0.024,0.138,0.068,0.051,3
2020-06-26,0.035,0.017,0.017,0.029,0.022,0.033,0.236,0.082,0.037,0.032,0.038,0.025,0.041,0.05,0.034,4
2020-06-27,0.027,0.022,0.043,0.023,0.004,0.063,0.306,0.063,0.042,0.106,0.043,0.005,0.075,0.063,0.043,5
2020-06-28,0.17,0.025,0.009,0.005,0.036,0.06,0.491,0.244,0.034,0.013,0.009,0.063,0.068,0.094,0.048,6
2020-06-29,0.096,0.018,0.083,0.028,0.003,0.046,0.626,0.129,0.021,0.118,0.044,0.006,0.081,0.1,0.064,0
2020-06-30,0.038,0.029,0.02,0.025,0.089,0.081,0.349,0.07,0.031,0.025,0.033,0.15,0.164,0.085,0.054,1
2020-07-01,0.04,0.004,0.008,0.033,0.046,0.118,0.381,0.092,0.005,0.008,0.042,0.067,0.185,0.079,0.044,2
2020-07-02,0.045,0.061,0.022,0.012,0.021,0.101,0.193,0.111,0.129,0.03,0.013,0.026,0.145,0.07,0.053,3
2020-07-03,0.037,0.018,0.019,0.027,0.023,0.034,0.229,0.088,0.041,0.035,0.036,0.024,0.042,0.05,0.035,4
2020-07-04,0.026,0.022,0.039,0.023,0.004,0.062,0.296,0.062,0.043,0.102,0.041,0.005,0.073,0.061,0.042,5
2020-07-05,0.164,0.023,0.009,0.004,0.038,0.061,0.497,0.248,0.032,0.013,0.008,0.062,0.068,0.094,0.049,6
2020-07-06,0.095,0.018,0.08,0.026,0.003,0.044,0.637,0.131,0.022,0.116,0.041,0.005,0.075,0.099,0.059,0
2020-07-07,0.039,0.029,0.02,0.025,0.084,0.074,0.339,0.068,0.032,0.025,0.034,0.143,0.158,0.082,0.053,1
2020-07-08,0.034,0.004,0.008,0.032,0.047,0.113,0.348,0.09,0.005,0.008,0.043,0.07,0.18,0.076,0.045,2
2020-07-09,0.041,0.053,0.022,0.012,0.022,0.104,0.189,0.108,0.126,0.028,0.012,0.026,0.151,0.069,0.047,3
2020-07-10,0.036,0.018,0.017,0.026,0.022,0.035,0.228,0.087,0.042,0.035,0.032,0.023,0.043,0.049,0.035,4
2020-07-11,0.027,0.023,0.041,0.022,0.004,0.059,0.296,0.064,0.045,0.12,0.044,0.005,0.066,0.063,0.044,5
2020-07-12,0.157,0.024,0.008,0.004,0.036,0.062,0.5,0.252,0.033,0.013,0.008,0.067,0.068,0.095,0.049,6
2020-07-13,0.092,0.018,0.078,0.024,0.003,0.041,0.645,0.136,0.022,0.112,0.039,0.005,0.076,0.099,0.058,0
2020-07-14,0.041,0.029,0.021,0.024,0.09,0.084,0.377,0.066,0.032,0.026,0.033,0.157,0.186,0.09,0.053,1
2020-07-15,0.034,0.004,0.009,0.035,0.05,0.114,0.349,0.086,0.005,0.008,0.045,0.073,0.181,0.076,0.047,2
2020-07-16,0.042,0.056,0.021,0.013,0.023,0.106,0.192,0.113,0.123,0.026,0.012,0.027,0.152,0.07,0.049,3
2020-07-17,0.042,0.019,0.02,0.025,0.022,0.035,0.226,0.097,0.047,0.037,0.03,0.022,0.041,0.051,0.036,4
2020-07-18,0.026,0.025,0.039,0.025,0.005,0.058,0.283,0.064,0.047,0.113,0.043,0.005,0.064,0.061,0.045,5
2020-07-19,0.151,0.023,0.009,0.004,0.039,0.063,0.505,0.264,0.033,0.012,0.008,0.064,0.067,0.096,0.051,6
2020-07-20,0.089,0.017,0.076,0.024,0.003,0.042,0.659,0.137,0.022,0.11,0.036,0.004,0.067,0.099,0.055,0
2020-07-21,0.037,0.027,0.02,0.024,0.087,0.081,0.366,0.061,0.031,0.027,0.033,0.145,0.174,0.086,0.049,1
2020-07-22,0.036,0.004,0.008,0.035,0.051,0.118,0.358,0.088,0.004,0.008,0.046,0.072,0.176,0.077,0.048,2
2020-07-23,0.042,0.057,0.021,0.012,0.022,0.109,0.196,0.112,0.126,0.024,0.012,0.027,0.154,0.07,0.05,3
2020-07-24,0.038,0.019,0.018,0.024,0.022,0.035,0.24,0.09,0.044,0.033,0.028,0.022,0.043,0.05,0.034,4
2020-07-25,0.027,0.022,0.039,0.022,0.004,0.058,0.299,0.065,0.043,0.117,0.039,0.004,0.063,0.062,0.041,5
2020-07-26,0.149,0.023,0.008,0.004,0.038,0.057,0.516,0.27,0.03,0.011,0.008,0.063,0.061,0.095,0.048,6
2020-07-27,0.086,0.016,0.076,0.024,0.002,0.042,0.681,0.135,0.02,0.107,0.036,0.004,0.069,0.1,0.056,0
2020-07-28,0.034,0.025,0.019,0.024,0.087,0.084,0.374,0.057,0.028,0.024,0.031,0.147,0.169,0.085,0.046,1
2020-07-29,0.034,0.003,0.008,0.033,0.05,0.118,0.364,0.085,0.004,0.007,0.042,0.067,0.172,0.076,0.046,2
2020-07-30,0.043,0.056,0.02,0.012,0.021,0.111,0.2,0.116,0.129,0.024,0.011,0.025,0.151,0.071,0.049,3
2020-07-31,0.039,0.018,0.017,0.023,0.021,0.034,0.248,0.091,0.044,0.032,0.027,0.021,0.04,0.05,0.033,4
2020-08-01,0.026,0.021,0.036,0.02,0.004,0.059,0.31,0.063,0.039,0.105,0.035,0.003,0.065,0.06,0.038,5
2020-08-02,0.147,0.022,0.008,0.004,0.036,0.053,0.532,0.278,0.029,0.01,0.007,0.06,0.057,0.096,0.044,6
2020-08-03,0.082,0.014,0.073,0.026,0.002,0.044,0.701,0.13,0.018,0.106,0.038,0.003,0.073,0.101,0.058,0
2020-08-04,0.036,0.023,0.017,0.022,0.094,0.087,0.407,0.056,0.026,0.022,0.03,0.153,0.171,0.088,0.046,1
2020-08-05,0.039,0.003,0.007,0.029,0.048,0.12,0.369,0.087,0.004,0.007,0.038,0.067,0.171,0.076,0.043,2
2020-08-06,0.04,0.058,0.02,0.011,0.019,0.109,0.202,0.111,0.125,0.023,0.011,0.023,0.147,0.069,0.049,3
2020-08-07,0.038,0.016,0.016,0.023,0.02,0.031,0.265,0.09,0.043,0.029,0.026,0.02,0.039,0.051,0.03,4
2020-08-08,0.025,0.019,0.036,0.019,0.003,0.059,0.326,0.061,0.036,0.107,0.032,0.003,0.066,0.061,0.036,5
2020-08-09,0.15,0.021,0.007,0.004,0.034,0.05,0.542,0.283,0.028,0.009,0.006,0.053,0.051,0.095,0.042,6
2020-08-10,0.081,0.013,0.075,0.024,0.002,0.04,0.705,0.13,0.018,0.11,0.034,0.003,0.06,0.1,0.05,0
2020-08-11,0.034,0.021,0.015,0.021,0.092,0.089,0.404,0.052,0.023,0.02,0.028,0.147,0.172,0.086,0.043,1
2020-08-12,0.043,0.003,0.007,0.028,0.047,0.125,0.391,0.092,0.003,0.006,0.037,0.067,0.175,0.079,0.045,2
2020-08-13,0.044,0.067,0.021,0.01,0.017,0.104,0.214,0.112,0.131,0.024,0.01,0.022,0.142,0.071,0.056,3
2020-08-14,0.043,0.017,0.018,0.024,0.02,0.029,0.265,0.095,0.038,0.03,0.028,0.02,0.037,0.051,0.03,4
2020-08-15,0.024,0.02,0.037,0.019,0.003,0.061,0.343,0.061,0.034,0.101,0.031,0.003,0.067,0.062,0.035,5
2020-08-16,0.15,0.021,0.007,0.003,0.033,0.048,0.546,0.279,0.028,0.008,0.005,0.048,0.05,0.094,0.04,6
2020-08-17,0.082,0.013,0.074,0.026,0.002,0.041,0.713,0.128,0.017,0.113,0.034,0.003,0.058,0.1,0.049,0
2020-08-18,0.033,0.02,0.014,0.02,0.098,0.091,0.418,0.051,0.022,0.019,0.028,0.146,0.165,0.086,0.042,1
2020-08-19,0.044,0.003,0.006,0.026,0.044,0.125,0.407,0.086,0.003,0.005,0.034,0.064,0.164,0.078,0.044,2
2020-08-20,0.04,0.067,0.021,0.01,0.016,0.105,0.215,0.105,0.124,0.023,0.009,0.02,0.148,0.069,0.054,3
2020-08-21,0.041,0.016,0.018,0.024,0.019,0.028,0.273,0.094,0.035,0.027,0.028,0.02,0.035,0.051,0.028,4
2020-08-22,0.023,0.017,0.034,0.018,0.003,0.062,0.358,0.058,0.031,0.094,0.027,0.002,0.069,0.061,0.032,5
2020-08-23,0.151,0.021,0.006,0.003,0.033,0.047,0.555,0.278,0.027,0.008,0.005,0.044,0.047,0.094,0.038,6
2020-08-24,0.082,0.013,0.077,0.024,0.002,0.039,0.713,0.126,0.017,0.117,0.033,0.003,0.053,0.1,0.046,0
2020-08-25,0.029,0.019,0.013,0.019,0.086,0.08,0.382,0.049,0.02,0.017,0.027,0.138,0.158,0.08,0.039,1
2020-08-26,0.035,0.003,0.005,0.024,0.042,0.113,0.404,0.083,0.002,0.005,0.032,0.063,0.162,0.075,0.039,2
2020-08-27,0.039,0.058,0.019,0.009,0.015,0.104,0.212,0.103,0.133,0.024,0.009,0.018,0.148,0.068,0.049,3
2020-08-28,0.036,0.014,0.015,0.023,0.018,0.027,0.277,0.085,0.028,0.026,0.03,0.02,0.033,0.049,0.027,4
2020-08-29,0.024,0.018,0.038,0.018,0.002,0.06,0.356,0.057,0.034,0.1,0.032,0.002,0.067,0.062,0.036,5
2020-08-30,0.15,0.021,0.007,0.004,0.033,0.045,0.559,0.283,0.027,0.009,0.005,0.055,0.049,0.096,0.039,6
2020-08-31,0.081,0.013,0.076,0.026,0.002,0.041,0.724,0.124,0.016,0.116,0.038,0.003,0.069,0.102,0.055,0
2020-09-01,0.032,0.02,0.013,0.019,0.099,0.101,0.431,0.049,0.021,0.018,0.027,0.163,0.182,0.09,0.04,1
2020-09-02,0.041,0.003,0.006,0.026,0.042,0.121,0.419,0.08,0.003,0.005,0.033,0.06,0.174,0.078,0.041,2
2020-09-03,0.041,0.068,0.02,0.009,0.015,0.105,0.218,0.109,0.126,0.024,0.009,0.018,0.15,0.07,0.054,3
2020-09-04,0.035,0.014,0.016,0.024,0.019,0.027,0.283,0.088,0.031,0.025,0.029,0.02,0.032,0.05,0.028,4
2020-09-05,0.022,0.017,0.039,0.02,0.002,0.062,0.359,0.059,0.034,0.102,0.03,0.002,0.069,0.063,0.037,5
2020-09-06,0.156,0.02,0.007,0.004,0.036,0.045,0.554,0.28,0.028,0.009,0.006,0.05,0.048,0.095,0.041,6
2020-09-07,0.082,0.013,0.075,0.024,0.002,0.042,0.715,0.126,0.017,0.114,0.035,0.003,0.058,0.1,0.05,0
2020-09-08,0.03,0.02,0.013,0.018,0.08,0.067,0.368,0.05,0.022,0.017,0.026,0.135,0.131,0.075,0.04,1
2020-09-09,0.034,0.003,0.005,0.024,0.04,0.112,0.392,0.087,0.003,0.005,0.032,0.061,0.172,0.075,0.037,2
2020-09-10,0.034,0.059,0.02,0.009,0.015,0.1,0.217,0.111,0.145,0.024,0.009,0.018,0.143,0.07,0.047,3
2020-09-11,0.034,0.013,0.014,0.024,0.018,0.026,0.287,0.09,0.034,0.029,0.03,0.019,0.033,0.05,0.03,4
2020-09-12,0.021,0.015,0.031,0.016,0.002,0.062,0.358,0.055,0.031,0.099,0.031,0.002,0.07,0.061,0.031,5
2020-09-13,0.152,0.02,0.006,0.003,0.028,0.044,0.555,0.279,0.028,0.008,0.006,0.052,0.05,0.095,0.036,6
2020-09-14,0.08,0.012,0.075,0.022,0.002,0.035,0.727,0.127,0.016,0.12,0.035,0.003,0.065,0.101,0.05,0
2020-09-15,0.029,0.018,0.012,0.018,0.091,0.088,0.423,0.047,0.02,0.018,0.026,0.161,0.189,0.088,0.038,1
2020-09-16,0.037,0.002,0.005,0.024,0.041,0.117,0.412,0.083,0.002,0.005,0.033,0.061,0.183,0.077,0.039,2
2020-09-17,0.038,0.065,0.019,0.008,0.014,0.104,0.228,0.108,0.138,0.024,0.009,0.018,0.148,0.071,0.051,3
2020-09-18,0.036,0.013,0.015,0.023,0.018,0.025,0.29,0.091,0.03,0.027,0.03,0.019,0.032,0.05,0.028,4
2020-09-19,0.021,0.016,0.034,0.017,0.002,0.06,0.359,0.057,0.032,0.096,0.029,0.002,0.069,0.061,0.033,5
2020-09-20,0.145,0.018,0.006,0.003,0.031,0.042,0.571,0.286,0.026,0.008,0.005,0.051,0.047,0.095,0.037,6
2020-09-21,0.079,0.012,0.072,0.023,0.002,0.038,0.741,0.123,0.015,0.114,0.035,0.003,0.062,0.101,0.05,0
2020-09-22,0.029,0.018,0.013,0.018,0.089,0.087,0.417,0.043,0.02,0.018,0.026,0.153,0.174,0.085,0.036,1
2020-09-23,0.033,0.002,0.005,0.024,0.04,0.112,0.398,0.078,0.002,0.004,0.032,0.063,0.169,0.074,0.037,2
2020-09-24,0.034,0.061,0.019,0.009,0.015,0.1,0.222,0.11,0.133,0.022,0.008,0.018,0.146,0.069,0.048,3
2020-09-25,0.034,0.013,0.015,0.022,0.018,0.026,0.294,0.092,0.034,0.028,0.027,0.018,0.032,0.05,0.027,4
2020-09-26,0.021,0.015,0.032,0.016,0.002,0.06,0.362,0.056,0.032,0.102,0.029,0.002,0.065,0.061,0.032,5
2020-09-27,0.14,0.018,0.006,0.003,0.032,0.042,0.569,0.288,0.025,0.008,0.005,0.052,0.045,0.095,0.037,6
2020-09-28,0.079,0.011,0.073,0.021,0.002,0.038,0.744,0.126,0.016,0.116,0.034,0.003,0.061,0.102,0.049,0
2020-09-29,0.028,0.018,0.012,0.017,0.082,0.079,0.401,0.043,0.02,0.018,0.025,0.15,0.171,0.082,0.035,1
