Date,0,1,2,3,4,5,6,7,8,9,10,11,12,mean,median,weekday
2020-04-27,0.033,0.011,0.016,0.009,0.006,0.054,0.418,0.074,0.034,0.04,0.033,0.01,0.089,0.064,0.034,0
2020-04-28,0.018,0.004,0.004,0.031,0.062,0.087,0.248,0.069,0.016,0.005,0.101,0.212,0.206,0.082,0.066,1
2020-04-29,0.094,0.011,0.012,0.011,0.029,0.116,0.296,0.186,0.046,0.088,0.038,0.1,0.251,0.098,0.091,2
2020-04-30,0.079,0.048,0.033,0.031,0.049,0.065,0.217,0.204,0.218,0.201,0.192,0.205,0.236,0.137,0.164,3
2020-05-01,0.028,0.022,0.011,0.003,0.005,0.017,0.266,0.064,0.051,0.012,0.015,0.009,0.021,0.04,0.019,4
2020-05-02,0.026,0.016,0.028,0.013,0.003,0.086,0.258,0.061,0.027,0.044,0.009,0.009,0.114,0.053,0.028,5
2020-05-03,0.155,0.017,0.005,0.007,0.018,0.055,0.359,0.234,0.038,0.008,0.006,0.013,0.13,0.08,0.028,6
2020-05-04,0.031,0.009,0.019,0.011,0.007,0.064,0.436,0.072,0.035,0.044,0.034,0.01,0.079,0.065,0.034,0
2020-05-05,0.02,0.004,0.003,0.034,0.064,0.082,0.236,0.068,0.014,0.004,0.098,0.194,0.171,0.076,0.066,1
2020-05-06,0.087,0.012,0.012,0.01,0.036,0.121,0.3,0.18,0.046,0.086,0.036,0.094,0.224,0.096,0.086,2
2020-05-07,0.075,0.046,0.033,0.034,0.048,0.073,0.211,0.208,0.213,0.185,0.183,0.185,0.215,0.131,0.157,3
2020-05-08,0.026,0.019,0.011,0.003,0.006,0.015,0.278,0.069,0.05,0.013,0.019,0.008,0.013,0.041,0.017,4
2020-05-09,0.026,0.017,0.029,0.012,0.003,0.093,0.258,0.066,0.029,0.044,0.01,0.008,0.108,0.054,0.029,5
2020-05-10,0.167,0.019,0.005,0.007,0.018,0.076,0.378,0.241,0.04,0.008,0.006,0.015,0.117,0.084,0.029,6
2020-05-11,0.035,0.008,0.013,0.012,0.007,0.063,0.412,0.066,0.026,0.042,0.041,0.012,0.086,0.063,0.038,0
2020-05-12,0.021,0.004,0.003,0.026,0.058,0.078,0.238,0.068,0.016,0.005,0.089,0.173,0.155,0.072,0.063,1
2020-05-13,0.082,0.011,0.01,0.008,0.025,0.116,0.278,0.189,0.045,0.071,0.039,0.077,0.223,0.09,0.074,2
2020-05-14,0.078,0.048,0.037,0.033,0.044,0.07,0.212,0.213,0.21,0.17,0.175,0.178,0.202,0.128,0.149,3
2020-05-15,0.028,0.02,0.014,0.003,0.005,0.017,0.293,0.076,0.06,0.015,0.02,0.009,0.013,0.044,0.018,4
2020-05-16,0.025,0.016,0.027,0.014,0.004,0.093,0.257,0.066,0.028,0.041,0.01,0.009,0.105,0.053,0.027,5
2020-05-17,0.163,0.017,0.005,0.006,0.018,0.053,0.376,0.231,0.037,0.007,0.005,0.014,0.127,0.082,0.027,6
2020-05-18,0.034,0.008,0.015,0.01,0.007,0.061,0.434,0.06,0.025,0.051,0.036,0.013,0.086,0.065,0.035,0
2020-05-19,0.023,0.005,0.003,0.034,0.063,0.083,0.24,0.068,0.012,0.004,0.093,0.185,0.174,0.076,0.066,1
2020-05-20,0.081,0.012,0.012,0.008,0.032,0.123,0.292,0.178,0.042,0.082,0.037,0.08,0.221,0.092,0.08,2
2020-05-21,0.084,0.055,0.042,0.042,0.053,0.078,0.228,0.236,0.22,0.178,0.174,0.186,0.202,0.137,0.156,3
2020-05-22,0.026,0.019,0.014,0.003,0.005,0.014,0.299,0.076,0.055,0.015,0.02,0.008,0.012,0.043,0.017,4
2020-05-23,0.025,0.016,0.025,0.013,0.003,0.091,0.251,0.074,0.029,0.042,0.01,0.009,0.107,0.053,0.027,5
2020-05-24,0.171,0.02,0.005,0.007,0.019,0.055,0.373,0.244,0.044,0.008,0.006,0.015,0.122,0.084,0.032,6
2020-05-25,0.032,0.007,0.016,0.012,0.008,0.066,0.418,0.066,0.021,0.049,0.04,0.013,0.086,0.064,0.036,0
2020-05-26,0.022,0.004,0.003,0.024,0.058,0.074,0.232,0.068,0.014,0.005,0.076,0.161,0.133,0.067,0.063,1
2020-05-27,0.078,0.011,0.009,0.007,0.022,0.107,0.252,0.178,0.04,0.063,0.034,0.075,0.213,0.084,0.069,2
2020-05-28,0.082,0.055,0.043,0.039,0.06,0.066,0.216,0.232,0.222,0.169,0.167,0.182,0.183,0.132,0.149,3
2020-05-29,0.029,0.022,0.012,0.004,0.005,0.015,0.291,0.083,0.065,0.016,0.017,0.009,0.014,0.045,0.016,4
2020-05-30,0.031,0.016,0.026,0.013,0.006,0.088,0.255,0.072,0.028,0.04,0.01,0.011,0.12,0.055,0.029,5
2020-05-31,0.178,0.019,0.006,0.007,0.022,0.054,0.383,0.241,0.046,0.007,0.005,0.015,0.14,0.086,0.034,6
2020-06-01,0.037,0.008,0.013,0.01,0.008,0.063,0.415,0.063,0.024,0.038,0.033,0.011,0.08,0.062,0.035,0
2020-06-02,0.027,0.007,0.004,0.042,0.067,0.092,0.251,0.075,0.015,0.004,0.102,0.182,0.178,0.08,0.071,1
2020-06-03,0.089,0.011,0.012,0.008,0.028,0.121,0.296,0.182,0.04,0.083,0.04,0.085,0.226,0.094,0.084,2
2020-06-04,0.082,0.056,0.043,0.039,0.057,0.067,0.223,0.215,0.214,0.169,0.148,0.161,0.192,0.128,0.138,3
2020-06-05,0.027,0.019,0.013,0.004,0.005,0.014,0.278,0.078,0.055,0.014,0.02,0.009,0.013,0.042,0.016,4
2020-06-06,0.031,0.015,0.024,0.014,0.008,0.091,0.257,0.08,0.028,0.036,0.01,0.011,0.121,0.056,0.03,5
2020-06-07,0.18,0.02,0.005,0.005,0.018,0.054,0.361,0.229,0.058,0.008,0.005,0.015,0.131,0.084,0.037,6
2020-06-08,0.045,0.009,0.011,0.01,0.007,0.054,0.397,0.057,0.019,0.031,0.033,0.011,0.071,0.058,0.032,0
2020-06-09,0.026,0.007,0.003,0.033,0.059,0.078,0.241,0.072,0.016,0.005,0.097,0.169,0.145,0.073,0.065,1
2020-06-10,0.096,0.012,0.011,0.007,0.029,0.115,0.283,0.183,0.047,0.079,0.039,0.074,0.213,0.091,0.077,2
2020-06-11,0.078,0.058,0.046,0.039,0.048,0.066,0.217,0.216,0.22,0.167,0.16,0.166,0.182,0.128,0.144,3
2020-06-12,0.028,0.014,0.011,0.005,0.005,0.015,0.241,0.072,0.048,0.014,0.019,0.011,0.016,0.038,0.016,4
2020-06-13,0.024,0.013,0.016,0.011,0.006,0.087,0.254,0.076,0.028,0.034,0.01,0.008,0.124,0.053,0.026,5
2020-06-14,0.159,0.023,0.004,0.004,0.015,0.039,0.342,0.227,0.072,0.008,0.006,0.014,0.143,0.081,0.031,6
2020-06-15,0.045,0.007,0.011,0.01,0.006,0.048,0.391,0.047,0.019,0.042,0.033,0.012,0.074,0.057,0.038,0
2020-06-16,0.023,0.008,0.003,0.027,0.057,0.074,0.253,0.071,0.012,0.003,0.103,0.189,0.185,0.078,0.064,1
2020-06-17,0.113,0.013,0.013,0.009,0.03,0.126,0.291,0.187,0.051,0.086,0.043,0.08,0.223,0.097,0.083,2
2020-06-18,0.075,0.055,0.044,0.035,0.044,0.077,0.214,0.205,0.214,0.171,0.179,0.161,0.196,0.128,0.145,3
2020-06-19,0.031,0.014,0.01,0.004,0.006,0.02,0.197,0.062,0.04,0.013,0.021,0.014,0.029,0.035,0.02,4
2020-06-20,0.025,0.013,0.012,0.01,0.003,0.07,0.24,0.069,0.024,0.026,0.009,0.009,0.124,0.049,0.024,5
2020-06-21,0.138,0.034,0.005,0.004,0.016,0.026,0.329,0.231,0.085,0.008,0.005,0.013,0.154,0.081,0.03,6
2020-06-22,0.036,0.008,0.013,0.01,0.006,0.047,0.387,0.047,0.024,0.055,0.034,0.012,0.073,0.058,0.035,0
2020-06-23,0.019,0.006,0.003,0.025,0.066,0.088,0.251,0.065,0.018,0.006,0.113,0.206,0.228,0.084,0.066,1
2020-06-24,0.122,0.008,0.008,0.004,0.023,0.118,0.278,0.164,0.04,0.098,0.041,0.082,0.215,0.092,0.087,2
2020-06-25,0.079,0.056,0.043,0.04,0.047,0.091,0.227,0.21,0.236,0.208,0.184,0.164,0.208,0.138,0.151,3
2020-06-26,0.034,0.017,0.011,0.003,0.006,0.032,0.183,0.052,0.031,0.012,0.019,0.012,0.051,0.036,0.025,4
2020-06-27,0.031,0.014,0.014,0.012,0.002,0.072,0.257,0.063,0.021,0.022,0.009,0.009,0.135,0.051,0.021,5
2020-06-28,0.132,0.045,0.005,0.004,0.016,0.036,0.328,0.218,0.082,0.006,0.004,0.011,0.158,0.08,0.04,6
2020-06-29,0.031,0.007,0.016,0.01,0.006,0.044,0.401,0.055,0.035,0.07,0.032,0.012,0.066,0.06,0.033,0
2020-06-30,0.013,0.005,0.002,0.021,0.063,0.094,0.248,0.043,0.022,0.005,0.108,0.212,0.245,0.083,0.053,1
2020-07-01,0.135,0.006,0.008,0.004,0.019,0.115,0.284,0.164,0.046,0.098,0.045,0.079,0.207,0.093,0.086,2
2020-07-02,0.08,0.056,0.036,0.034,0.042,0.077,0.22,0.205,0.243,0.239,0.198,0.166,0.204,0.138,0.152,3
2020-07-03,0.031,0.014,0.01,0.003,0.006,0.03,0.162,0.055,0.03,0.014,0.02,0.011,0.042,0.033,0.025,4
2020-07-04,0.025,0.012,0.009,0.008,0.001,0.076,0.256,0.053,0.017,0.015,0.008,0.009,0.119,0.047,0.016,5
2020-07-05,0.13,0.035,0.004,0.003,0.009,0.017,0.32,0.215,0.08,0.004,0.002,0.008,0.131,0.074,0.026,6
2020-07-06,0.028,0.007,0.019,0.006,0.005,0.034,0.408,0.057,0.045,0.082,0.024,0.008,0.056,0.06,0.031,0
2020-07-07,0.011,0.005,0.002,0.021,0.053,0.093,0.246,0.044,0.022,0.003,0.108,0.225,0.243,0.083,0.048,1
2020-07-08,0.128,0.006,0.005,0.003,0.02,0.107,0.298,0.164,0.045,0.103,0.036,0.081,0.213,0.093,0.087,2
2020-07-09,0.08,0.053,0.034,0.035,0.043,0.077,0.225,0.227,0.259,0.275,0.202,0.186,0.227,0.148,0.167,3
2020-07-10,0.028,0.016,0.011,0.003,0.008,0.031,0.162,0.053,0.026,0.011,0.018,0.012,0.042,0.032,0.022,4
2020-07-11,0.024,0.011,0.009,0.009,0.002,0.08,0.249,0.048,0.016,0.013,0.006,0.008,0.124,0.046,0.014,5
2020-07-12,0.149,0.057,0.003,0.002,0.011,0.032,0.329,0.226,0.09,0.004,0.002,0.008,0.127,0.08,0.045,6
2020-07-13,0.028,0.008,0.014,0.005,0.004,0.035,0.429,0.067,0.043,0.072,0.023,0.008,0.056,0.061,0.032,0
